spol,spol_starša,izob_matere,izob_očeta,število,izpolnjeval,vključen,status_matere,status_očeta,jezik,OPP,drugo,age_in_months,starost_vkljucitev,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
ženski,ženski,zaključen študij (fakulteta),srednja šola,2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.0
moški,ženski,magisterij ali doktorat znanosti,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,12.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,1.5,2.0,1.8571428571428572,0.6666666666666666
ženski,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Bosanščina,ne,,86.0,54.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,17.752508361204015,2.0,1.75,2.0,2.0,1.875,1.75,2.0,1.8333333333333333,1.1428571428571428,1.9166666666666667
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za krajši delovni čas,Slovenščina,ne,,77.0,21.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,1.0,1.6666666666666667,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,27.0,2.0,1.125,0.5714285714285714,0.0,0.875,1.5,-0.5,0.3333333333333333,1.2857142857142858,1.3333333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,23.0,0.0,0.125,1.1428571428571428,1.2,1.5,0.75,0.0,1.1666666666666667,0.5714285714285714,1.3333333333333333
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),6.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,11.0,1.4285714285714286,0.875,1.1428571428571428,1.6,1.875,2.0,0.0,1.5,1.8571428571428572,1.2065202122408356
moški,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,15.0,1.2142857142857142,0.625,1.2857142857142858,1.4,1.75,1.5,0.25,0.5685358255451712,1.5714285714285714,0.6666666666666666
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,12.0,1.7857142857142858,1.0,0.8571428571428571,0.2,1.0,1.0,1.0,1.0,1.2857142857142858,0.75
ženski,moški,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,11.0,2.0,1.875,1.7142857142857142,1.2,1.75,2.0,1.5,1.3333333333333333,1.2857142857142858,0.9166666666666666
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za krajši delovni čas,Slovenščina,ne,,89.0,11.0,2.0,2.0,1.7142857142857142,1.6,2.0,2.0,1.0,2.0,0.14285714285714285,0.08333333333333333
moški,moški,osnovna šola ali manj,osnovna šola ali manj,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Makedonščina,ne,,88.0,42.0,1.2142857142857142,0.9208333333333334,1.0,1.0,1.5,1.0,1.0,1.0,1.4285714285714286,1.1666666666666667
ženski,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za krajši delovni čas,Slovenščina,ne,,78.0,14.0,1.8571428571428572,1.875,1.4285714285714286,2.0,1.625,2.0,1.5,1.8333333333333333,2.0,0.6666666666666666
moški,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Spoštovani, menim, da vrtec ne bi smel biti samo ustanova, ki nudi varstvo, temveč tudi prostor, ki bi našim otrokom omogočal optimalni razvoj. Menim, da so skupine otrok v vrtcih prevelike, program aktivnosti bi moral biti bolje načrtovan, izvedba pa dosledna. Večji poudarek bi moral biti na gibanju otrok in več dejavnosti bi se moralo izvajati na prostem. Premalo je poudarka na solidarnosti in prijateljstvu, pa tudi na disciplini in lepem vedenju. Lep pozdrav;",86.0,18.0,2.0,1.75,1.7142857142857142,1.4,1.25,1.0,1.0,1.3333333333333333,2.0,-0.4166666666666667
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Albanščina,ne,Zaradi nerazumevanje jezika starši niso rešili v celoti vprašalnika.,83.0,41.752508361204015,1.1981968191716774,1.247832085471678,1.3371750077599747,1.1947338763294841,1.3267465323493208,1.4776545422856955,0.8261357070634119,1.2601456688642612,1.1331138862867802,1.0342676103543862
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Bosanščina,ne,,86.0,38.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,1.0,1.8333333333333333,1.5714285714285714,1.75
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,89.0,30.0,2.0,0.9151244167962675,0.7142857142857143,0.2,1.5,1.0,0.25,0.6666666666666666,1.5714285714285714,1.5833333333333333
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Na vprašanje V19 je težko odgovoriti, saj je imel Adam v vrtcu 4 različne vzgojiteljice, ki so imele zelo različne pristope do otrok.",82.0,13.0,1.7142857142857142,1.375,0.8571428571428571,1.2,1.75,2.0,0.5,1.6666666666666667,1.7142857142857142,0.02941176470588236
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,14.0,1.6428571428571428,1.75,1.2857142857142858,1.2,1.375,1.5,1.25,0.5,1.4285714285714286,1.6666666666666667
ženski,ženski,magisterij ali doktorat znanosti,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,89.0,11.0,2.0,1.875,2.0,1.8,2.0,2.0,1.5,1.8333333333333333,2.0,0.9166666666666666
ženski,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,32.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,26.0,2.0,1.125,0.42857142857142855,0.4,0.375,0.75,-0.5,-0.3333333333333333,0.42857142857142855,0.5833333333333334
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Bolgarski,ne,,89.0,14.0,1.6428571428571428,1.25,1.0,1.6,1.0,1.0,1.0,1.0,1.0,0.75
ženski,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,11.0,0.14285714285714285,0.625,0.0,0.6,-0.25,0.25,-2.0,-1.5,0.14285714285714285,-0.9166666666666666
ženski,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,89.0,17.752508361204015,2.0,1.5,1.4285714285714286,1.2,1.75,1.75,0.0,1.4685358255451713,1.0,1.6666666666666667
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,ni bil zaposlen,Srb-hr,ne,,83.0,15.0,1.8571428571428572,1.5,1.8571428571428572,0.2,2.0,1.75,1.25,1.0,1.5714285714285714,1.0
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Želim samo poudariti, da je moje mnenje, da je vrtec najpomembnejši akter pri socializaciji otroka.",82.0,11.0,1.2857142857142858,1.125,1.5714285714285714,1.6,2.0,2.0,1.0,1.8333333333333333,1.7142857142857142,0.6666666666666666
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,81.0,13.0,1.6428571428571428,1.125,1.5714285714285714,1.2,1.0,1.75,0.0,1.3333333333333333,1.7142857142857142,1.1666666666666667
moški,ženski,osnovna šola ali manj,osnovna šola ali manj,5.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za krajši delovni čas,Albanščina,ne,,90.0,46.0,1.3571428571428572,0.5,1.0,0.8,0.5,0.75,1.0,0.6666666666666666,1.0,1.0
moški,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,19.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,17.0,2.0,1.125,1.4285714285714286,0.8,1.0,2.0,0.14219474497681606,0.8333333333333334,1.1428571428571428,0.5
moški,ženski,srednja šola,osnovna šola ali manj,3.0,Drugorojenega otroka,da,ni bila zaposlena,ni bil zaposlen,Slovenščina,ne,,87.0,18.0,1.0,0.5,0.8571428571428571,0.2,0.875,1.0,0.5,0.6666666666666666,0.8571428571428571,0.9166666666666666
moški,moški,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Makedonščina,ne,,80.0,29.752508361204015,2.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugo:,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Srb-hr,ne,,89.0,17.0,1.9285714285714286,1.125,1.4285714285714286,0.8,0.875,1.0,0.5,1.1666666666666667,1.1428571428571428,1.0
ženski,moški,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Bosanščina,ne,,79.0,23.0,2.0,1.625,1.5714285714285714,1.2,2.0,2.0,1.0,1.6666666666666667,1.2857142857142858,1.3333333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,89.0,21.0,1.2857142857142858,0.75,0.7142857142857143,1.6,1.375,1.75,0.5,1.0,1.1428571428571428,0.3333333333333333
moški,ženski,srednja šola,zaključen študij (fakulteta),4.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,86.0,30.0,0.7142857142857143,0.25,0.7142857142857143,0.4,1.125,1.0,1.0,1.0,2.0,0.3333333333333333
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,86.0,30.0,0.7142857142857143,0.25,0.7142857142857143,0.4,1.125,1.0,1.0,1.0,2.0,0.3333333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,1.25
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,15.0,1.0714285714285714,1.125,1.1428571428571428,1.0606153846153847,0.875,1.0,1.0,0.6666666666666666,1.1428571428571428,1.0
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,83.0,14.0,2.0,1.5,1.2857142857142858,0.8,1.75,1.5,0.75,1.3333333333333333,1.4285714285714286,1.75
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,11.0,2.0,1.75,2.0,2.0,1.75,1.0,1.25,1.0,2.0,1.9166666666666667
moški,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Potrebna boljša komunikacija s staarši, kaj se z otroci dogaja v vrtcu. Neprimerno zračenje prostorov v času ""covida"" saj so bila okna na stežaj odprta pri 0 stopinjah, otroci pa pomanjkljivo oblečeni.",79.0,11.0,2.0,1.25,0.7142857142857143,0.6,1.0,1.0,0.0,0.6666666666666666,1.1428571428571428,0.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,18.0,1.0,0.75,1.0,1.0,0.5,0.0,0.0,0.0,0.8571428571428571,0.9166666666666666
moški,ženski,srednja šola,srednja šola,5.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,Ne.,80.0,19.0,1.9285714285714286,0.5,-0.2857142857142857,-1.6,0.75,0.25,-0.75,1.0,0.2857142857142857,0.0
moški,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,25.0,1.4285714285714286,1.125,1.2857142857142858,0.6,1.5,1.0,0.75,1.1666666666666667,1.7142857142857142,1.5
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,90.0,20.0,2.0,2.0,0.8571428571428571,0.6,2.0,2.0,0.5,1.5,2.0,1.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Srb-hr,ne,A bomo dobili povratno informacijo o raziskavi? Pridobljeni rezultati raziskave bojo kaj spremenili v vzgoji v vrtcu?,87.0,11.5,1.6428571428571428,0.75,0.7142857142857143,0.4,2.0,0.5,0.75,1.1666666666666667,1.5714285714285714,0.0
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Bosanščina,ne,,78.0,29.752508361204015,1.6428571428571428,1.0,0.8571428571428571,1.0,1.875,2.0,1.0,0.5685358255451713,1.0,0.6666666666666666
ženski,ženski,magisterij ali doktorat znanosti,srednja šola,5.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,26.0,2.0,1.75,1.7142857142857142,1.4,1.875,2.0,0.75,1.3333333333333333,1.8571428571428572,1.6666666666666667
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,78.0,22.0,2.0,2.0,1.5714285714285714,1.8,2.0,2.0,1.0,2.0,1.8571428571428572,1.5
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,15.0,1.2142857142857142,1.125,0.7142857142857143,0.8,1.0,1.0,0.5,1.0,1.0,0.08333333333333333
moški,ženski,srednja šola,zaključen študij (fakulteta),2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,37.0,2.0,1.875,1.8571428571428572,1.8,2.0,2.0,1.75,2.0,1.2857142857142858,0.8333333333333334
moški,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,31.0,0.8571428571428571,1.125,0.5714285714285714,0.8,1.75,1.4776545422856955,1.5,1.6666666666666667,1.4285714285714286,1.5
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,18.0,1.5,1.5,1.2857142857142858,1.0,1.125,1.0,1.0,0.5,2.0,1.25
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,14.0,1.7857142857142858,1.875,1.2857142857142858,1.6,1.875,1.25,1.5,1.0,1.7142857142857142,1.75
ženski,ženski,osnovna šola ali manj,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Bosanščina,ne,,85.0,65.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,moški,srednja šola,zaključen študij (fakulteta),5.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Makedonščina,ne,,85.0,41.0,1.6428571428571428,1.0,1.1428571428571428,0.8,2.0,1.5,1.5,1.8333333333333333,1.4285714285714286,1.6666666666666667
moški,ženski,srednja šola,zaključen študij (fakulteta),2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,26.0,1.7857142857142858,1.25,1.5714285714285714,1.0,1.875,2.0,1.25,1.8333333333333333,2.0,1.8333333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,80.0,11.0,2.0,1.75,1.2857142857142858,1.6,2.0,2.0,1.5,2.0,2.0,0.8333333333333334
moški,moški,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,36.0,2.0,2.0,2.0,0.8,2.0,2.0,2.0,0.8333333333333334,2.0,1.9166666666666667
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Srb-hr,ne,,82.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,2.0
moški,ženski,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Srb-hr,ne,,82.0,14.0,1.7857142857142858,1.125,0.8571428571428571,1.0,1.5,1.25,0.75,1.6666666666666667,2.0,1.6666666666666667
moški,ženski,srednja šola,zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,29.0,2.0,1.625,1.5714285714285714,1.4,1.75,1.75,0.5,1.5,1.4285714285714286,0.75
ženski,ženski,srednja šola,zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,39.0,0.7142857142857143,0.75,0.7142857142857143,1.0,0.75,1.0,0.5,0.6666666666666666,0.14285714285714285,1.0
ženski,moški,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,V našem (motesori) vrtcu so se izogibali digitawih vsebin. Drugače pa se z vsemi trditvami popolnoma strinjam.,78.0,13.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,1.5,1.6666666666666667,2.0,2.0
ženski,moški,zaključen študij (fakulteta),srednja šola,5.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,80.0,27.0,2.0,2.0,2.0,1.6,1.625,1.75,0.5,0.3333333333333333,1.7142857142857142,0.3333333333333333
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.1428571428571428,0.75
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za krajši delovni čas,Slovenščina,ne,,80.0,29.752508361204015,1.4285714285714286,1.25,1.7142857142857142,1.8,0.75,1.0,0.0,0.3333333333333333,1.5714285714285714,1.0
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,12.0,1.2857142857142858,1.0,1.2857142857142858,0.4,1.125,1.25,0.75,0.6666666666666666,1.1428571428571428,0.3333333333333333
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za krajši delovni čas,Slovenščina,ne,,81.0,29.752508361204015,0.9285714285714286,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,/,82.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4285714285714286,1.25
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,ženski,srednja šola,zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,28.0,2.0,2.0,1.8571428571428572,1.0,2.0,2.0,1.5,2.0,2.0,1.7916666666666667
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,18.0,1.6428571428571428,0.875,2.0,0.4,0.75,1.0,2.0,0.8333333333333334,1.8571428571428572,1.0833333333333333
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Starši, ki ne dajejo otroka v vrtec … Lahko jim je žal, ker vrtec je zakon! Lp!",83.0,17.752508361204015,2.0,1.875,1.7142857142857142,1.6,2.0,2.0,0.5,1.6666666666666667,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,23.0,1.9285714285714286,2.0,2.0,2.0,2.0,1.75,2.0,2.0,2.0,2.0
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,13.0,2.0,1.5,1.0,1.0,1.625,1.0,2.0,10.333333333333334,1.0,1.0
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Bosanščina,ne,,84.0,28.0,2.0,0.875,0.14285714285714285,1.0,1.0645285935085007,0.5,0.9683304520402278,0.16666666666666666,0.8571428571428571,0.9166666666666666
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,11.0,2.0,2.0,2.0,1.6,1.875,2.0,1.5,1.8333333333333333,1.2857142857142858,1.4166666666666667
moški,ženski,zaključen študij (fakulteta),srednja šola,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Zelo uporabno je če se upošteva ugotavljanja in dogajanja, ki prišle s vzgjojiteljic, ki so dnevno z otroki in preživijo z njimi pol dneva in so tako rekoč druge mame. Zelo pomembno je tudi, da so vsi zaposleni v vrtcu, ki so direktno v stiku z otroki (vzgojiteljice in pomočnice) s srcem pri svojem delu, ker je ključno v katero oddaš otroka zelo pomemben faktor, kako bodo starši gledali na vpliv vrtca na sjovega otroka. Vedno dobrodošla je toplina in prijetne besede.",94.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,1.5
moški,ženski,srednja šola,zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,11.0,2.0,1.875,1.8571428571428572,1.4,2.0,2.0,1.0,2.0,1.4285714285714286,2.0
